date, pm25, pm10, o3, no2, so2, co
2018/2/11, 226, 161, 19, 5, , 1
2018/2/12, 163, 122, 31, 11, 1, 6
2018/2/13, 209, 163, 28, 8, , 2
2018/2/14, 148, 118, 31, 9, 1, 3
2018/2/15, 166, 122, 35, 10, 1, 5
2018/2/16, 193, 150, 33, 11, 2, 6
2018/2/17, 223, 163, 40, 11, 1, 7
2018/2/18, 215, 141, 51, 14, 2, 17
2018/2/19, 275, 208, 44, 14, 2, 15
2018/2/20, 247, 195, 55, 17, 3, 22
2018/2/21, 264, 251, 42, 13, 2, 13
2018/2/22, 229, 186, 62, 12, 4, 12
2018/2/23, 219, 222, 34, 11, 3, 9
2018/2/24, 203, 190, 33, 7, 3, 4
2018/2/25, 196, 125, 28, 6, 1, 1
2018/2/26, 142, 80, 31, 9, 1, 5
2018/2/27, 152, 120, 45, 10, 3, 8
2018/2/28, 175, 159, 36, 9, 2, 7
2018/3/1, 193, 143, 37, 12, 2, 16
2018/3/2, 244, 140, 31, 8, 2, 5
2018/3/3, 163, 124, 30, 8, 2, 4
2018/3/4, 153, 108, 35, 9, 2, 3
2018/3/5, 132, 89, 33, 9, 1, 2
2018/3/6, 157, 106, 42, 9, 2, 3
2018/3/7, 163, 117, 110, 14, 4, 6
2018/3/8, 213, 137, 61, 9, 3, 3
2018/3/9, 161, 109, 36, 9, , 3
2018/3/10, 132, 97, 52, 12, 1, 7
2018/3/11, 148, 105, 47, 13, 2, 7
2018/3/12, 160, 111, 42, 14, 1, 12
2018/3/13, 148, 125, 49, 15, 1, 10
2018/3/14, 183, 156, 28, 11, 1, 6
2018/3/15, 173, 170, 44, 10, 3, 5
2018/3/16, 187, 140, 49, 10, 1, 2
2018/3/17, 173, 106, , , , 
2018/3/19, 133, 118, 66, 17, 3, 8
2018/3/20, 180, 135, 48, 12, 6, 10
2018/3/21, 211, 163, 60, 8, 2, 4
2018/3/22, 155, 133, 56, 10, 1, 2
2018/3/23, 135, 103, 54, 13, 1, 4
2018/3/24, 155, 115, 53, 12, 1, 4
2018/3/25, 150, 116, 57, 12, 1, 5
2018/3/26, 162, 122, 48, 14, 2, 9
2018/3/27, 168, 130, 67, 13, 2, 10
2018/3/28, 166, 151, 58, 12, 2, 4
2018/3/29, 154, 124, 60, 15, 2, 6
2018/3/30, 161, 139, 71, 11, 3, 7
2018/3/31, 198, 179, 68, 8, 1, 3
2021/5/26, , 94, 25, 12, 1, 6
2021/5/27, , 66, 23, 6, , 4
2021/3/29, , 350, 4, 5, , 2
2019/12/31, , 422, 11, 10, 1, 30
2020/3/30, , 53, 14, 2, 3, 3
2018/12/31, , 312, 10, 13, 2, 22
2018/4/29, , 140, 83, 10, 4, 4
2018/6/2, , 109, 58, 7, 6, 5
2018/1/20, , 262, , , , 
2018/3/18, , , 50, 12, 1, 4
